Probe ID	Stigma_control-1	Stigma_control-2	Stigma_control-3	Ovary_control-1	Ovary_control-2	Ovary_control-3	Pollinating_stigma-1	Pollinating_stigma-2	Pollinating_ovary-1	Pollinating_ovary-2	Pollinating_ovary-3	Pollen_tube_growth-1	Pollen_tube_growth-2	Pollen_tube_growth-3	Fertilization-1	Fertilization-2	Fertilization-3	Zygote_formation-1	Zygote_formation-2	Zygote_formation-3	null	Probe ID	Stigma_control-1	Stigma_control-2	Stigma_control-3	Ovary_control-1	Ovary_control-2	Ovary_control-3	Pollinating_stigma-1	Pollinating_stigma-2	Pollinating_ovary-1	Pollinating_ovary-2	Pollinating_ovary-3	Pollen_tube_growth-1	Pollen_tube_growth-2	Pollen_tube_growth-3	Fertilization-1	Fertilization-2	Fertilization-3	Zygote_formation-1	Zygote_formation-2	Zygote_formation-3	null
Os.12427.1.S1_a_at	8.5981	9.8422	8.8075	10.2327	9.8947	10.1246	8.6086	8.0195	9.6562	9.6451	9.486	9.7966	9.687	9.6532	9.7981	10.0339	9.5721	11.0577	10.9943	10.9651		
Os.12427.1.S2_at	4.7724	6.3878	6.3817	6.1025	6.1469	5.4937	2.971	5.7418	6.3704	5.4548	1.7023	4.1965	6.173	5.9019	5.2308	6.0148	5.6639	4.9292	4.9111	5.4783		
Os.12427.2.S1_x_at	8.774	9.9082	9.2437	9.8968	9.8502	10.0569	8.5886	8.4939	9.711	9.8916	9.6709	9.6906	9.6783	9.7586	9.632	10.0341	9.6825	11.1863	10.8029	10.8594		
Os.12429.1.S1_at	14.6316	12.9603	13.1739	12.5958	12.3067	12.0522	14.083	13.8419	13.0684	12.5481	12.219	12.9674	12.3429	13.6263	13.0251	13.1304	12.1855	11.0767	11.0751	11.239		
Os.12430.1.S1_at	4.3881	5.7731	5.0063	0	5.0302	4.5273	4.27	5.714	4.8433	3.0018	3.5251	0.2941	4.9183	4.4477	3.9595	4.8904	5.1487	4.2068	4.9456	4.4488		
Os.12432.1.S1_a_at	11.3363	11.281	11.9498	11.7882	11.7522	11.7419	11.6479	11.6012	11.818	12.0194	11.9782	11.98	12.0014	11.9002	11.9947	11.9971	11.9914	12.1672	12.3448	12.2516		
Os.12434.1.S1_at	9.3184	9.4429	9.2217	9.0481	9.1804	9.1633	9.0222	8.9139	9.0069	8.8963	9.0994	9.1027	9.2948	9.0702	9.15	9.2091	9.2111	8.9827	8.6943	9.025		
Os.12434.2.S1_at	5.6541	4.68	3.1746	5.6934	5.765	2.9273	3.6561	6.3068	6.0058	5.7762	3.8811	5.3948	6.3721	6.5496	6.1679	5.6172	6.3055	3.1527	5.8957	6.1832		
Os.12440.1.S1_at	11.4853	10.84	11.4733	9.5787	9.3926	9.642	11.3346	11.1439	9.8919	10.3294	10.0916	10.0298	10.152	10.5653	10.0323	10.1951	10.0922	9.7995	9.655	9.5108		
Os.12448.1.S1_at	10.6351	10.9568	10.8073	11.2024	11.0153	11.1924	10.2169	10.173	10.8715	10.7305	10.8167	10.6485	10.7965	10.5565	10.6583	10.3458	10.8329	10.174	10.563	10.5308		
Os.12449.1.A1_at	9.7183	9.8128	9.6689	9.4213	10.217	10.0454	9.4146	9.3085	10.035	9.8134	9.8249	9.6568	9.693	9.5224	9.5143	9.6707	9.9321	8.9507	9.0448	9.3345		
Os.12452.1.S1_s_at	7.8841	7.0238	7.6561	8.2955	7.9345	8.687	11.5193	11.9888	9.7921	9.1873	8.8283	11.2034	10.1575	10.4685	11.0501	10.8104	9.4224	7.7818	7.1987	7.202		
Os.12454.1.S1_a_at	10.4284	11.6605	10.6981	11.1668	10.7511	11.4421	9.4246	9.2791	10.3495	10.4395	10.3246	10.6839	10.2439	10.2389	10.3638	10.6243	10.5184	11.0132	11.3581	11.3616		
Os.12457.1.S1_at	12.0257	9.8377	12.04	11.6677	11.3222	10.8259	12.4522	12.3184	11.3674	11.7035	12.1121	11.7413	11.9869	11.848	11.736	11.2384	11.6461	11.5561	11.2817	11.5138		
Os.12460.1.S1_at	13.5051	14.0758	13.7579	13.9872	13.9053	13.7582	13.1672	12.5458	13.4581	13.8013	13.5973	13.5965	13.5294	13.7548	13.5636	14.0661	13.4763	14.6951	14.7554	14.4152		
Os.12460.1.S1_x_at	13.8116	14.1521	14.0295	14.2553	14.3058	14.1726	13.5539	13.0579	13.8986	14.1143	13.8655	13.7153	13.9076	14.09	13.9443	14.2792	13.8429	14.6775	14.7916	14.6003		
Os.12460.2.S1_x_at	13.6962	13.9366	13.5593	14.2948	14.3618	14.3516	13.1338	12.7268	13.7826	14.0538	14.1561	13.736	13.9173	14.057	13.6903	14.0485	13.9903	14.7133	14.7497	14.6702		
Os.12462.1.S1_at	9.2945	8.3556	7.9645	9.4195	9.3521	9.3772	8.5586	8.1498	9.2136	9.0883	9.3689	9.3668	9.4602	8.9826	9.4421	9.6537	9.3271	9.7648	9.7037	9.3156		
Os.12465.1.S1_at	10.6121	10.5418	10.8194	10.9586	10.5252	10.6392	10.1761	10.1821	10.2105	10.3163	10.4295	10.2831	10.3769	10.2656	10.1871	10.1385	10.2641	10.4866	10.3887	10.4242		
Os.12475.1.S1_s_at	6.0792	6.5792	6.4685	10.6985	9.9323	8.9598	6.2601	7.2663	8.5219	9.4753	8.1944	8.0445	8.2462	8.8987	8.4227	8.0888	8.1527	6.9933	6.7164	6.9242		
Os.12484.1.S1_at	10.7235	9.8598	11.0777	10.1872	9.3633	9.4226	10.4087	10.0387	9.6979	9.6659	9.4021	10.0734	9.6754	9.0535	9.8046	9.8672	9.2166	8.9898	9.3992	9.3418		
Os.12488.1.S1_at	7.7303	8.1155	8.9045	10.1089	10.0665	9.4255	8.7172	10.6448	10.4792	10.6529	10.7302	10.4229	10.3861	10.4368	9.9756	9.8835	10.564	9.7576	9.8147	9.8497		
Os.12491.1.S1_at	11.9007	11.3898	11.4986	11.587	10.7814	11.3899	11.5667	11.3799	11.0004	10.6543	10.6962	11.0699	11.4436	11.3135	11.0863	11.1817	10.7135	11.1919	10.8667	10.5949		
Os.12492.1.S1_at	12.5483	11.5612	11.8737	12.1934	12.2462	12.3649	12.3537	11.891	12.196	12.4801	12.3149	12.1011	12.0244	12.3754	11.7083	12.0271	12.1443	11.3495	11.0594	11.0255		
Os.12497.1.S1_at	9.0689	9.2239	9.283	9.6555	9.0264	9.1432	8.246	8.0076	8.9213	9.1288	9.0178	8.8476	8.4203	8.3605	8.94	8.8421	8.5136	9.3018	8.9504	8.7704		
Os.12498.1.S1_at	5.8508	5.1575	5.8356	5.0278	5.7566	5.9038	5.7309	3.392	5.4053	5.6825	4.288	4.6223	5.5021	5.9041	5.2991	6.3618	4.1569	1.0684	3.9422	4.4261		
Os.12498.2.S1_at	8.7919	8.1792	6.5231	8.4533	9.1175	7.5103	9.4298	10.223	9.8833	8.6193	9.6595	10.468	7.7358	11.9958	9.106	9.1462	7.7754	6.9564	6.9191	6.5076		
Os.12501.1.S1_at	10.1181	8.6681	11.1883	8.5844	6.4711	5.8962	12.1933	12.2525	11.609	10.8672	11.0712	11.9422	12.2211	11.543	12.3395	12.1523	11.773	13.1021	13.0856	12.8517		
Os.12512.1.S1_at	12.4504	12.2867	12.1669	12.32	12.1684	12.2755	12.1636	11.6119	12.0896	11.9655	11.9631	12.0843	11.8512	11.9218	12.0191	12.111	11.8601	11.9934	11.8141	11.8798		
Os.12517.1.A1_at	12.1332	11.9776	12.0128	12.5006	12.5131	12.4708	11.695	12.0033	12.2943	12.1445	12.2266	12.3327	12.432	12.3329	12.3109	12.1449	12.327	12.0408	12.0315	12.0746		
Os.12520.1.S1_a_at	14.3237	13.1962	13.716	13.7597	12.6142	12.4281	14.6118	14.2841	13.3613	13.4709	13.2658	13.311	13.4996	13.5865	13.1333	13.0586	12.9222	12.3961	11.931	12.0191		
Os.12524.1.S1_at	10.5399	10.8781	10.4714	11.4849	11.4658	11.4523	10.3701	10.1564	11.2823	10.9742	11.1214	11.0616	10.9978	10.9971	11.1823	10.994	11.0058	10.7265	10.6303	10.6776		
Os.12528.1.S1_x_at	6.0104	2.7526	7.3678	10.4125	7.8006	7.5446	6.2859	6.7441	7.6526	7.8492	7.8336	7.7543	7.8375	7.1768	7.5565	7.3252	8.0259	6.9911	6.5875	7.1813		
Os.12534.1.S1_s_at	11.4399	11.4296	12.73	10.165	10.2084	10.1478	11.6989	11.1906	10.4391	10.1172	10.5005	10.794	10.7078	10.6006	10.6356	10.4099	10.7156	10.021	10.1195	10.3054		
Os.12535.1.S1_at	7.7655	7.3855	9.1364	11.1533	12.1252	11.2225	13.0425	12.5515	11.7333	11.5708	11.0912	11.6327	11.6954	11.7742	11.4503	12.0556	10.7694	8.7386	8.721	8.723		
Os.12539.1.S1_at	9.2271	9.9348	8.9642	7.7086	7.7531	8.3037	9.6935	9.0981	8.5444	8.3174	9.0003	8.6987	8.5493	8.7306	8.1889	8.5926	8.1508	8.2446	7.8173	7.8165		
Os.12546.1.S1_at	8.2069	7.6644	8.261	9.4643	8.5062	8.7802	9.0453	9.0181	9.4688	9.9012	10.1467	9.1192	9.4229	9.5494	8.9846	8.802	9.3565	8.569	8.2384	7.8897		
Os.12549.1.S1_at	6.5532	5.5856	5.6335	6.388	6.5769	6.7666	4.9425	7.028	5.9528	7.0155	7.3265	6.4263	6.4711	6.0556	6.1942	5.1781	6.3862	6.8388	5.5764	5.6259		
Os.12549.1.S1_s_at	7.0739	6.7082	7.1463	7.868	7.9559	8.1927	6.5801	7.3702	6.9276	7.3678	7.9906	7.5757	7.4035	7.8331	6.7529	7.3257	7.7955	7.858	7.2788	7.4998		
Os.12550.1.S1_s_at	8.5716	6.5818	8.547	10.5775	10.3296	9.4479	8.3997	8.5782	10.1966	9.8992	9.9329	9.7121	10.0666	9.966	9.79	10.2032	9.1705	8.8811	9.0665	9.1164		
Os.12551.1.S1_s_at	14.0012	9.4985	12.7156	11.2296	11.9485	7.2852	14.7169	14.4723	12.6707	13.2339	12.9293	12.8709	12.4141	12.8515	13.0155	11.8504	11.9898	9.014	9.722	9.5333		
Os.12557.1.S1_at	11.1606	11.2039	11.3639	10.8996	10.7544	10.9962	10.9979	10.6176	10.8315	10.922	10.9448	10.742	10.7201	10.5974	10.7091	10.8116	10.8502	10.1761	10.253	10.2607		
Os.12560.1.S1_s_at	8.2872	10.1533	7.754	8.6461	8.4533	8.835	8.322	8.0325	8.5322	8.6942	8.5986	8.2899	8.2426	8.3954	8.6744	8.9496	8.4865	9.2358	9.2937	9.0178		
Os.12561.1.S1_at	10.1665	9.9754	10.4881	11.0516	10.497	10.183	10.4785	9.9946	10.3907	10.5724	10.3618	10.9162	10.5847	10.6425	10.5111	11.3304	9.8043	11.7019	11.7759	11.5095		
Os.12568.1.S1_at	12.8053	12.6473	11.5386	10.7419	11.2136	11.3858	11.8853	11.857	11.802	11.919	11.6656	11.7947	11.84	11.604	11.59	11.5686	11.6175	11.3656	11.2907	11.2742		
Os.12568.1.S1_x_at	13.1334	13.085	11.9597	11.7246	11.9655	12.1535	12.4401	12.0729	12.3421	12.3655	12.3303	12.2555	12.4743	12.2613	12.2038	12.3697	12.3848	12.0296	11.8851	12.027		
Os.12568.2.S1_at	12.1436	12.4892	11.9444	11.1168	11.2448	11.1683	11.779	11.418	11.6789	11.7249	11.7004	11.7471	11.4183	11.5554	11.7028	11.5701	11.5176	10.947	11.1975	11.3809		
Os.12575.1.S1_at	10.5506	10.4966	10.6311	10.7161	10.4957	10.6249	10.6244	9.9871	10.4466	10.3112	10.8585	10.6264	10.6063	10.0572	10.2443	10.7718	10.3048	10.4775	10.4955	10.5282		
Os.12575.2.S1_at	7.8337	8.986	8.6902	9.1073	8.6531	8.832	7.2054	8.2725	8.4437	8.599	8.2664	8.1906	8.2557	7.8574	8.5798	8.6187	8.1094	8.6094	8.9877	9.0496		
Os.12579.1.S1_at	10.3974	10.3841	10.0999	10.5591	10.1731	10.3982	10.2405	9.8823	10.5801	10.522	10.2607	10.3234	10.4129	10.5287	10.4371	10.5315	10.3796	10.7343	10.7606	10.7512		
Os.12580.1.A1_at	11.6133	11.7059	9.63	11.0419	12.8297	11.5024	11.2551	11.1294	12.5836	12.4429	12.2867	12.0356	12.7287	11.6597	12.2189	11.877	12.2635	11.0332	11.1197	11.6918		
Os.12583.1.S1_at	9.745	10.9152	10.6358	11.8258	11.5757	11.5882	9.9886	10.0415	11.2168	11.1623	11.3749	11.3182	11.1445	11.2704	11.2012	11.6334	11.1881	12.2058	11.9336	12.1512		
Os.12583.2.S1_at	7.6707	7.4258	7.0606	7.0835	6.6428	6.8426	7.1115	7.4479	7.0938	6.2116	6.6382	6.5672	6.5111	6.6963	6.692	7.0812	6.5208	6.8711	6.5989	6.7791		
Os.12583.3.S1_x_at	4.1102	2.9723	4.8435	5.6135	5.0864	6.0033	2.1179	1.1654	5.3161	2.9907	5.7459	5.3121	1.8981	2.6645	2.5545	4.4731	4.8598	5.8826	5.9789	6.143		
Os.12584.1.S1_x_at	10.0837	9.0846	9.931	10.4568	10.9396	10.0726	9.7564	9.4158	9.7046	9.7586	10.4483	10.0266	10.2446	10.6223	9.7835	10.0455	9.7204	10.014	9.6979	9.1463		
Os.12586.1.S1_at	12.2076	12.006	12.3245	12.6353	12.1238	12.55	11.6639	11.3557	11.9722	12.1379	12.313	12.0304	11.9484	12.0132	11.9506	11.6431	12.181	12.1134	11.9709	12.0156		
Os.12590.1.S1_at	12.1884	12.7105	12.1522	13.0726	12.8139	13.0072	11.733	11.2758	12.6246	12.6648	12.6782	12.7947	12.5795	12.4974	12.6557	12.8266	12.663	13.9877	14.0082	14.0116		
Os.12591.1.S1_at	9.3055	9.9201	9.7209	9.8228	9.9266	9.9054	9.2498	9.1851	9.8394	9.6287	9.8326	9.7386	9.7562	9.489	9.9085	10.0155	9.9526	9.516	9.6749	9.6308		
Os.12591.2.S1_x_at	12.8781	12.4367	12.0962	12.6101	13.2644	12.3805	11.5365	11.2481	12.5586	12.1797	12.6001	12.692	12.7507	12.4481	12.355	12.7274	12.7487	12.2583	12.0048	12.0523		
Os.12592.1.S1_at	13.9961	13.9052	14.3156	13.8555	13.686	13.9664	14.4976	14.3599	14.1042	13.9705	13.8639	13.7506	14.2532	14.2061	14.384	14.0055	14.0599	14.3629	14.8738	14.6721		
Os.12593.1.S1_s_at	1.8793	5.2251	0.1482	3.7581	4.1973	2.8261	5.0882	2.6139	1.4992	5.6568	0.6653	1.7338	5.2861	2.1879	5.3694	1.5146	3.1508	3.0522	5.2005	4.418		
Os.12594.1.S1_x_at	8.8743	8.8251	9.507	9.7888	10.1232	9.1533	8.714	8.601	9.0195	11.0328	9.7756	8.7334	9.1225	9.1154	8.9324	9.057	9.0589	8.9837	8.9646	9.3405		
Os.12595.1.S1_at	10.9327	11.6322	11.4284	11.8045	11.7524	11.866	10.9768	10.6074	11.545	11.4923	11.457	11.6718	11.6105	11.4581	11.5825	11.722	11.651	12.2847	12.0959	12.2756		
Os.12596.1.S1_at	12.462	12.683	12.5711	13.5372	13.2889	13.073	12.0765	11.5742	13.0348	12.9228	13.0352	13.0624	12.9446	12.8475	13.2049	13.5378	12.9587	14.3275	14.2851	14.2685		
Os.12597.1.S1_at	10.5638	11.3802	11.0238	12.707	12.5732	12.7178	9.9621	9.8545	11.7724	11.9286	11.6463	11.5792	11.6812	11.4611	11.5658	11.5998	11.7291	12.029	11.7741	11.999		
Os.12600.1.S1_at	9.9049	9.1158	9.1506	9.7457	8.9632	10.1898	9.6572	9.0792	9.622	8.2503	9.0148	9.2079	9.0808	8.9542	9.2461	9.5427	8.9604	9.5866	8.7593	8.9027		
Os.12602.1.S1_at	13.3888	12.8961	13.8072	13.6891	13.6823	14.0419	13.2529	12.9293	13.5673	13.6172	13.3673	13.2839	13.4274	13.6241	13.369	13.5749	13.4945	13.6871	13.5929	13.4761		
Os.12603.1.S1_at	10.7495	10.8206	12.0151	10.9112	9.5018	9.761	11.1224	10.7448	10.3045	10.2916	10.1617	10.4706	10.4498	10.4883	10.5099	10.6578	10.0056	10.8762	11.1972	10.8813		
Os.12605.1.S1_s_at	9.684	10.1584	9.1953	10.0803	10.1568	10.144	8.9071	8.7852	9.8462	9.9142	9.3844	9.7436	9.2222	9.3803	9.6325	9.8773	9.634	9.7249	9.6956	9.7591		
Os.12606.1.S1_at	6.7587	6.8912	7.5429	8.1987	7.6334	7.7657	7.6194	7.3555	7.2582	7.7126	7.1401	7.1686	6.8119	7.6781	7.722	7.2661	7.7855	7.4802	7.604	7.171		
Os.12607.1.S1_s_at	12.3892	12.6726	12.1532	11.956	11.7506	12.3167	12.3457	12.2456	11.7618	11.88	12.1032	12.2065	12.1159	12.0557	11.9778	11.962	12.2371	12.1513	12.0026	11.9141		
Os.12608.1.S1_at	8.9809	9.2488	9.0903	9.4085	8.8328	8.8832	8.1584	7.4777	8.765	8.959	8.4814	8.4395	8.2349	8.5877	8.6294	9.0151	8.5117	9.062	8.752	9.2426		
Os.12610.1.S1_at	13.9479	13.8876	13.2641	13.6121	13.885	13.9905	13.6512	14.0342	14.0846	13.8868	14.4605	14.0256	14.2126	14.1014	14.0727	13.8272	14.2374	14.0552	14.2281	14.0702		
Os.12611.1.S1_at	11.9394	11.6036	12.4537	13.0775	12.9494	11.9751	11.686	11.4339	12.8408	13.3496	12.7178	12.3392	12.2223	12.384	12.5185	12.3887	11.9121	12.0098	12.1125	12.2628		
Os.12612.1.S1_at	13.9623	14.1894	14.1704	13.8332	14.4936	14.1223	13.5211	13.2598	14.1318	14.1639	14.0204	13.7154	13.8751	13.9143	14.0107	14.045	14.0046	14.2086	14.445	14.2998		
Os.12614.1.A1_at	5.2332	6.36	2.4355	5.2228	5.2764	4.5123	5.9577	5.5795	1.928	5.8641	5.2599	5.6725	5.7632	6.4752	5.7143	6.5066	4.8129	6.1867	2.7635	5.5207		
Os.12615.1.A1_at	9.6297	9.5824	10.8274	9.7515	9.5971	9.7688	10.4397	9.8097	9.4244	10.1957	9.4787	9.4233	9.2725	9.4614	9.2896	9.3752	9.5134	8.7222	8.9213	9.1206		
Os.12617.1.S1_at	9.9487	10.1353	10.7746	9.413	9.306	9.6119	9.4601	8.713	9.6489	9.4989	9.4102	9.3583	8.826	8.9598	9.306	9.3535	9.2406	8.8113	9.3809	9.4102		
Os.12618.1.S1_at	8.8579	9.7896	6.5972	4.4231	6.3559	6.1554	14.0591	13.8692	10.781	12.3636	10.9488	11.1336	8.4934	9.9093	11.8667	11.8647	8.0811	11.4292	11.4065	11.6996		
Os.12619.1.S1_at	10.5019	10.6801	10.3449	10.4115	10.8837	11.2899	10.4527	10.6329	10.2143	10.5107	10.7442	10.4088	10.7387	10.5967	10.1377	9.9201	10.9125	9.9105	10.2188	10.1528		
Os.12620.1.S1_at	11.9412	11.9221	12	11.9944	12.0034	11.9206	11.3837	10.8595	11.4992	11.4776	11.2105	11.3053	11.2441	10.9255	11.3192	11.3906	11.2982	10.9031	10.9406	10.9828		
Os.12622.1.S1_at	9.2953	9.9561	9.8773	9.7463	9.5451	9.4485	9.7608	10.5484	9.7329	9.8606	10.3306	10.2648	9.8656	9.883	9.8386	9.4413	10.1918	9.2169	9.231	9.3056		
Os.12623.1.S1_at	8.8936	8.1246	10.0931	10.2289	10.2312	9.889	9.0796	8.5549	10.3209	10.5696	10.3568	9.9115	10.0348	9.9488	10.1302	10.0739	10.2352	9.9973	9.8035	9.8934		
Os.12624.1.S1_s_at	8.1893	8.679	7.7599	12.2037	12.0544	12.2158	7.9689	9.3767	12.0308	12.5821	12.2209	11.4386	11.6336	11.5239	11.6101	11.7729	11.6262	10.9543	10.3625	10.7713		
Os.12625.1.S1_a_at	14.9844	15.1049	14.6157	15.2119	15.2847	15.4527	14.4924	14.266	15.0045	15.1602	15.3159	14.7897	15.2063	15.0198	14.6819	15.1834	15.255	15.5283	15.6192	15.4373		
Os.12625.1.S1_x_at	14.9034	15.0528	14.5573	15.0366	15.1631	15.3458	14.4616	14.2123	15.0042	15.1033	15.2454	14.6986	15.1218	14.9423	14.6687	15.0938	15.1226	15.418	15.4824	15.3116		
Os.12625.2.S1_x_at	15.4359	15.3547	15.1236	15.241	15.4941	15.3859	15.0745	14.8468	15.2873	15.3092	15.3246	14.9124	15.3402	15.2338	15.0984	15.3359	15.246	15.4586	15.6394	15.4269		
Os.12625.4.S1_x_at	14.6654	14.6089	14.2683	14.8715	14.7587	15.0237	14.2629	13.9519	14.7009	14.7931	14.8856	14.4171	14.933	14.6686	14.4067	14.8337	14.8546	15.2339	15.2089	15.0188		
Os.12625.5.S1_at	8.5752	9.4061	7.9486	10.392	9.6897	9.771	7.6047	8.7291	9.9646	9.5844	9.6289	9.9992	10.195	9.782	9.9814	10.0029	9.9951	9.9273	9.6743	9.8677		
Os.12625.6.S1_x_at	15.1403	15.1222	14.9658	14.9326	15.2885	15.1192	14.8291	14.6593	15.1317	15.0705	15.1585	14.6245	15.2075	15.0423	14.9015	15.0831	15.0652	15.2193	15.3129	15.1479		
Os.12627.1.S1_at	10.8028	10.9922	11.0822	12.4269	12.7558	12.9169	10.3613	10.3935	12.6631	12.9574	12.8743	11.9259	12.252	12.1913	12.2004	12.3416	12.3337	11.3819	11.0241	11.6393		
Os.12628.1.S1_at	12.8019	12.4114	12.2172	12.1665	12.0439	11.9808	13.039	12.0205	12.1098	12.4463	12.1879	12.2516	12.1676	11.9448	12.0626	12.453	11.9839	12.6814	12.2825	12.444		
Os.12629.1.S1_at	5.7477	5.7465	5.9866	6.3682	7.7242	6.4779	5.9241	6.7443	6.2893	6.853	4.3658	6.2315	6.6361	7.0701	6.0062	6.8484	5.7297	6.4491	5.9317	5.5344		
Os.12629.1.S2_at	5.9139	6.4753	7.0386	5.113	6.5609	5.2271	6.157	7.324	5.5674	6.1834	4.4318	5.3927	5.3407	5.0565	5.769	6.0789	6.4547	1.6946	5.7145	5.7843		
Os.12630.1.S1_at	10.6812	10.9517	10.9798	11.3642	11.0463	10.9757	10.3966	9.8403	10.674	10.6958	10.6291	10.724	10.6929	10.5341	10.99	11.4295	10.5816	12.0375	11.794	11.8711		
Os.12633.1.S1_at	2.7473	2.0593	3.1037	8.7609	11.0651	8.5318	11.6617	13.3374	10.1043	9.9627	9.8633	11.0128	8.9065	9.586	11.5983	8.231	9.7391	3.1368	5.2923	4.9199		
Os.12633.1.S1_s_at	6.7382	6.2624	6.345	8.3153	10.6487	8.7567	11.3955	12.9724	9.7944	9.8812	9.8926	10.6744	8.6027	9.4978	11.0837	8.3824	9.1002	6.1957	6.6241	6.8673		
Os.12634.1.S1_at	10.3446	10.5151	9.8855	10.2467	10.5169	10.8047	10.5475	10.4532	10.8955	10.7088	10.845	11.0415	10.919	11.005	10.7816	10.9384	11.0612	11.0886	10.9856	10.9261		
Os.12636.1.S1_at	11.1116	12.0796	10.8328	9.9094	11.2635	11.7127	9.9314	10.0296	10.2943	10.6871	10.6813	9.9284	10.6623	10.4331	9.7517	10.4649	11.0936	10.1199	10.4411	10.2827		
Os.12637.1.S1_at	10.5367	11.0203	10.6977	11.2107	10.9348	11.0667	9.833	9.7563	10.5665	10.7719	10.4235	10.6934	10.368	10.3822	11.0959	10.4162	10.5982	11.4729	11.5163	11.288		
Os.12638.1.S1_at	8.1422	9.19	8.3365	10.5367	10.9962	10.7864	7.3202	7.8612	10.4046	10.2798	10.4715	10.2212	10.0862	10.2531	10.6823	10.8593	10.7808	11.2472	11.5612	11.3716		
Os.12639.1.A1_at	6.5989	5.9713	6.576	7.7392	7.6507	6.6642	9.4687	9.5481	9.2801	9.0637	9.7261	10.2831	9.9107	9.8901	10.0671	8.4334	9.871	8.3831	8.1862	8.6229		
Os.12640.1.S1_at	6.8724	6.6323	6.46	5.6958	3.7207	6.6405	7.2237	9.2852	9.0105	7.5237	9.5366	9.2872	8.4643	9.0895	9.3048	7.6643	9.5921	7.4078	7.3152	7.2735		
Os.12640.2.S1_at	5.722	1.9574	5.3762	3.102	3.128	5.0348	4.399	3.6731	4.7065	2.7471	2.6141	5.1225	6.4317	4.848	5.0492	1.7648	5.193	5.1367	5.2965	4.563		
Os.12641.1.S1_s_at	10.1955	10.5551	9.5469	10.8294	11.1488	10.6307	9.3137	9.5392	10.4877	10.4073	10.2618	10.5799	10.527	10.6504	10.5561	10.8481	10.5016	10.4039	10.5757	10.549		
Os.12642.1.S1_at	7.7108	7.1387	4.0428	6.8559	6.8514	5.8764	11.7012	11.1291	9.2354	9.7102	8.3646	9.5985	8.3194	8.6455	9.798	10.0056	7.7784	8.5142	8.8176	8.8535		
Os.12643.1.S1_a_at	11.8409	11.9768	11.4095	11.178	11.2347	11.1252	11.5822	10.7985	11.0948	11.0697	10.9944	11.0808	10.9241	11.1846	11.1131	10.8934	11.0383	11.3022	11.2141	11.3289		
Os.12643.3.S1_x_at	9.7667	9.7855	8.7399	8.9836	9.1742	9.5028	9.3859	8.5998	8.8958	9.0898	8.9927	9.1307	9.4268	9.1615	8.7957	9.4802	9.1703	9.2422	9.3823	9.4362		
Os.12644.1.S1_at	10.1954	10.4838	10.1013	10.663	10.9108	10.8097	10.0928	10.6475	10.4716	10.9344	10.6679	11.0452	10.726	10.8954	10.5932	10.4116	11.0578	10.2448	10.1453	10.9102		
Os.12645.1.S1_at	10.1506	9.4894	9.8929	10.6153	10.1702	9.7393	11.3378	11.4381	10.7799	10.5445	10.9831	11.1101	10.8789	10.9582	10.9472	10.2658	10.9413	10.3201	10.2864	10.2284		
Os.12646.1.S1_at	13.5908	13.4942	13.4242	12.4797	12.2189	12.6483	13.5051	13.2407	12.3001	12.225	11.9159	12.4286	12.3497	12.1593	12.2801	12.3622	12.3246	11.7372	11.8292	11.8178		
Os.12648.1.S1_at	10.3078	10.2092	10.1287	10.0815	10.1703	9.9965	10.1304	9.6059	9.9109	9.9351	9.9584	9.7774	9.945	9.6586	9.9041	9.8665	10.0474	9.9252	9.9374	9.7399		
Os.12649.1.S1_at	12.9611	13.0106	12.9233	12.6229	12.6666	12.7889	13.0675	12.6603	12.7134	12.5892	12.5608	12.6581	12.5966	12.517	12.689	12.799	12.6088	12.913	12.9826	12.9604		
Os.12649.2.S1_x_at	11.126	11.1042	10.8593	10.7385	10.8733	11.5302	11.3061	10.7727	10.8536	11.0996	11.0097	11.0705	10.9052	11.0105	10.679	11.0282	11.1669	11.4832	11.378	11.5037		
Os.12650.1.S1_a_at	12.8477	12.7892	12.4818	12.1678	12.3092	12.0342	12.8132	12.193	12.1401	12.1506	12.0275	12.1581	11.9583	11.8297	12.055	12.4432	12.1356	12.1045	12.0669	12.2922		
Os.12650.2.S1_a_at	10.4134	10.6761	8.8849	10.9637	10.5482	10.8684	10.6291	10.1289	10.2433	10.3401	10.6135	10.8096	10.367	10.4331	10.1726	10.2446	10.3424	10.7828	10.3341	10.4692		
Os.12652.1.S1_at	5.9341	6.1255	6.3946	5.9319	6.2479	4.9517	4.9027	7.1556	7.1379	6.7352	6.199	6.9352	6.4033	6.593	7.3721	6.7782	7.0195	5.9127	5.9964	5.5738		
Os.12653.1.S1_at	11.5782	11.7489	11.5962	11.2153	11.1823	11.0481	11.4463	11.5957	11.3913	11.0829	11.5728	11.3053	11.5623	11.3608	11.4477	11.377	11.4875	11.5941	11.6465	11.5559		
Os.12654.1.S1_at	8.362	8.7891	6.3945	4.255	2.7545	6.2299	13.043	12.5112	9.7191	10.8047	9.5364	9.8521	8.4621	8.5974	10.6156	10.6139	7.4211	10.55	10.5767	10.3928		
Os.12656.1.S1_s_at	6.6204	6.8859	5.9055	8.1212	8.7088	7.8467	7.001	7.5284	8.1353	7.9458	8.3243	7.9865	8.0819	7.6348	7.0203	8.4299	8.0134	6.2564	6.708	6.6095		
